"record_num","id","latitude","longitude","label","updated_at","occupancy_status","direction_id","current_stop_sequence"
4431,"y1786",42.34249003,-71.08467846,"1786","2023-06-14T18:40:20-04:00","MANY_SEATS_AVAILABLE",1,14
4432,"y1783",42.36186928,-71.09783626,"1783","2023-06-14T18:40:34-04:00","",0,17
4433,"y1779",42.35933972,-71.09384436,"1779","2023-06-14T18:40:33-04:00","FEW_SEATS_AVAILABLE",1,10
4434,"y1778",42.33975152,-71.08100457,"1778","2023-06-14T18:40:34-04:00","FEW_SEATS_AVAILABLE",1,16
4435,"y1772",42.34658,-71.08777,"1772","2023-06-14T18:40:27-04:00","FEW_SEATS_AVAILABLE",0,13
4436,"y1877",42.33075897,-71.08311232,"1877","2023-06-14T18:40:43-04:00","MANY_SEATS_AVAILABLE",1,23
4437,"y1863",42.36193121,-71.09818693,"1863","2023-06-14T18:40:43-04:00","MANY_SEATS_AVAILABLE",0,17
4438,"y1851",42.33671463,-71.07729897,"1851","2023-06-14T18:40:42-04:00","MANY_SEATS_AVAILABLE",0,8
4439,"y1817",42.35964646,-71.09438954,"1817","2023-06-14T18:40:41-04:00","MANY_SEATS_AVAILABLE",1,10
4440,"y1787",42.33074057,-71.08314119,"1787","2023-06-14T18:40:39-04:00","MANY_SEATS_AVAILABLE",1,23
4441,"y1786",42.34249003,-71.08467846,"1786","2023-06-14T18:40:20-04:00","MANY_SEATS_AVAILABLE",1,14
4442,"y1783",42.36227564,-71.09853493,"1783","2023-06-14T18:40:42-04:00","",0,17
4443,"y1779",42.35886307,-71.09345602,"1779","2023-06-14T18:40:39-04:00","FEW_SEATS_AVAILABLE",1,10
4444,"y1778",42.33966912,-71.08088916,"1778","2023-06-14T18:40:43-04:00","FEW_SEATS_AVAILABLE",1,16
4445,"y1772",42.34658,-71.08777,"1772","2023-06-14T18:40:27-04:00","FEW_SEATS_AVAILABLE",0,13
4446,"y1877",42.33051703,-71.08362391,"1877","2023-06-14T18:40:54-04:00","MANY_SEATS_AVAILABLE",1,23
4447,"y1863",42.36276689,-71.09915804,"1863","2023-06-14T18:40:55-04:00","MANY_SEATS_AVAILABLE",0,17
4448,"y1851",42.33672137,-71.0773331,"1851","2023-06-14T18:40:52-04:00","MANY_SEATS_AVAILABLE",0,8
4449,"y1817",42.35895538,-71.09355988,"1817","2023-06-14T18:40:56-04:00","MANY_SEATS_AVAILABLE",1,10
4450,"y1787",42.33033939,-71.08380676,"1787","2023-06-14T18:40:55-04:00","MANY_SEATS_AVAILABLE",1,24
4451,"y1786",42.34248937,-71.08468596,"1786","2023-06-14T18:40:51-04:00","MANY_SEATS_AVAILABLE",1,14
4452,"y1783",42.36285015,-71.09943704,"1783","2023-06-14T18:40:54-04:00","",0,17
4453,"y1779",42.35868481,-71.09336123,"1779","2023-06-14T18:40:55-04:00","FEW_SEATS_AVAILABLE",1,10
4454,"y1778",42.3395864,-71.08082267,"1778","2023-06-14T18:40:50-04:00","FEW_SEATS_AVAILABLE",1,16
4455,"y1772",42.34658,-71.08777,"1772","2023-06-14T18:40:27-04:00","FEW_SEATS_AVAILABLE",0,13
4456,"y1877",42.33040491,-71.08373479,"1877","2023-06-14T18:41:09-04:00","MANY_SEATS_AVAILABLE",1,24
4457,"y1863",42.3626954,-71.09939801,"1863","2023-06-14T18:41:05-04:00","MANY_SEATS_AVAILABLE",0,17
4458,"y1851",42.33672137,-71.0773331,"1851","2023-06-14T18:40:52-04:00","MANY_SEATS_AVAILABLE",0,8
4459,"y1817",42.35889381,-71.09351311,"1817","2023-06-14T18:41:07-04:00","MANY_SEATS_AVAILABLE",1,10
4460,"y1787",42.33032756,-71.08382464,"1787","2023-06-14T18:40:59-04:00","MANY_SEATS_AVAILABLE",1,24
4461,"y1786",42.34248999,-71.08467625,"1786","2023-06-14T18:41:04-04:00","MANY_SEATS_AVAILABLE",1,14
4462,"y1783",42.36284901,-71.09946934,"1783","2023-06-14T18:41:03-04:00","",0,17
4463,"y1779",42.35874,-71.09347,"1779","2023-06-14T18:41:03-04:00","FULL",1,10
4464,"y1778",42.3395864,-71.08082267,"1778","2023-06-14T18:40:50-04:00","FEW_SEATS_AVAILABLE",1,16
4465,"y1772",42.34663743,-71.08755567,"1772","2023-06-14T18:41:06-04:00","FEW_SEATS_AVAILABLE",0,13
4466,"y1877",42.33034833,-71.08381122,"1877","2023-06-14T18:41:13-04:00","MANY_SEATS_AVAILABLE",1,24
4467,"y1863",42.36265083,-71.09946536,"1863","2023-06-14T18:41:12-04:00","MANY_SEATS_AVAILABLE",0,17
4468,"y1851",42.33676,-71.07719,"1851","2023-06-14T18:41:04-04:00","MANY_SEATS_AVAILABLE",0,8
4469,"y1817",42.35889331,-71.09350207,"1817","2023-06-14T18:41:13-04:00","MANY_SEATS_AVAILABLE",1,10
4470,"y1787",42.33031757,-71.08387182,"1787","2023-06-14T18:41:11-04:00","MANY_SEATS_AVAILABLE",1,24
4471,"y1786",42.34247478,-71.08465336,"1786","2023-06-14T18:41:11-04:00","MANY_SEATS_AVAILABLE",1,14
4472,"y1783",42.36282126,-71.09949426,"1783","2023-06-14T18:41:11-04:00","",0,17
4473,"y1779",42.35874114,-71.09335058,"1779","2023-06-14T18:41:13-04:00","FULL",1,10
4474,"y1778",42.3395864,-71.08082267,"1778","2023-06-14T18:40:50-04:00","FEW_SEATS_AVAILABLE",1,16
4475,"y1772",42.34663743,-71.08755567,"1772","2023-06-14T18:41:06-04:00","FEW_SEATS_AVAILABLE",0,13
4476,"y1877",42.33006282,-71.0842621,"1877","2023-06-14T18:41:23-04:00","MANY_SEATS_AVAILABLE",1,1
4477,"y1863",42.3626224,-71.0994721,"1863","2023-06-14T18:41:14-04:00","MANY_SEATS_AVAILABLE",0,17
4478,"y1851",42.33671603,-71.07735368,"1851","2023-06-14T18:41:21-04:00","MANY_SEATS_AVAILABLE",0,8
4479,"y1817",42.3588974,-71.09349041,"1817","2023-06-14T18:41:16-04:00","MANY_SEATS_AVAILABLE",1,10
4480,"y1787",42.32993469,-71.08436397,"1787","2023-06-14T18:41:22-04:00","MANY_SEATS_AVAILABLE",1,0
4481,"y1786",42.34209444,-71.08418161,"1786","2023-06-14T18:41:20-04:00","MANY_SEATS_AVAILABLE",1,14
4482,"y1783",42.36282126,-71.09949426,"1783","2023-06-14T18:41:11-04:00","",0,17
4483,"y1779",42.35853016,-71.09314979,"1779","2023-06-14T18:41:20-04:00","FULL",1,10
4484,"y1778",42.3395864,-71.08082267,"1778","2023-06-14T18:40:50-04:00","FEW_SEATS_AVAILABLE",1,16
4485,"y1772",42.34663743,-71.08755567,"1772","2023-06-14T18:41:06-04:00","FEW_SEATS_AVAILABLE",0,13
4486,"y1863",42.3626224,-71.0994721,"1863","2023-06-14T18:41:14-04:00","MANY_SEATS_AVAILABLE",0,17
4487,"y1851",42.33669288,-71.07736575,"1851","2023-06-14T18:41:35-04:00","MANY_SEATS_AVAILABLE",0,8
4488,"y1817",42.35847967,-71.09322915,"1817","2023-06-14T18:41:34-04:00","MANY_SEATS_AVAILABLE",1,10
4489,"y1786",42.3415144,-71.08319291,"1786","2023-06-14T18:41:34-04:00","MANY_SEATS_AVAILABLE",1,15
4490,"y1783",42.36281685,-71.09949258,"1783","2023-06-14T18:41:33-04:00","",0,17
4491,"y1779",42.35817567,-71.09297559,"1779","2023-06-14T18:41:35-04:00","FULL",1,11
4492,"y1778",42.3395864,-71.08082267,"1778","2023-06-14T18:40:50-04:00","FEW_SEATS_AVAILABLE",1,16
4493,"y1772",42.34742833,-71.08802195,"1772","2023-06-14T18:41:31-04:00","FEW_SEATS_AVAILABLE",0,13
4494,"y1863",42.36286,-71.09926,"1863","2023-06-14T18:41:35-04:00","MANY_SEATS_AVAILABLE",0,17
4495,"y1851",42.33690889,-71.07757272,"1851","2023-06-14T18:41:44-04:00","MANY_SEATS_AVAILABLE",0,8
4496,"y1817",42.35844911,-71.0932794,"1817","2023-06-14T18:41:37-04:00","MANY_SEATS_AVAILABLE",1,10
4497,"y1786",42.34143483,-71.08328896,"1786","2023-06-14T18:41:43-04:00","MANY_SEATS_AVAILABLE",1,15
4498,"y1783",42.36281716,-71.09950023,"1783","2023-06-14T18:41:43-04:00","",0,17
4499,"y1779",42.3581263,-71.09299156,"1779","2023-06-14T18:41:43-04:00","FULL",1,11
4500,"y1778",42.3395864,-71.08082267,"1778","2023-06-14T18:40:50-04:00","FEW_SEATS_AVAILABLE",1,16
4501,"y1772",42.34764419,-71.08811301,"1772","2023-06-14T18:41:40-04:00","FEW_SEATS_AVAILABLE",0,13
4502,"y1863",42.36264447,-71.09949145,"1863","2023-06-14T18:41:57-04:00","MANY_SEATS_AVAILABLE",0,17
4503,"y1851",42.33729368,-71.07805339,"1851","2023-06-14T18:41:54-04:00","MANY_SEATS_AVAILABLE",0,9
4504,"y1817",42.35828613,-71.09325533,"1817","2023-06-14T18:41:54-04:00","MANY_SEATS_AVAILABLE",1,10
4505,"y1786",42.34148129,-71.08323049,"1786","2023-06-14T18:41:48-04:00","MANY_SEATS_AVAILABLE",1,15
4506,"y1783",42.36296454,-71.09981204,"1783","2023-06-14T18:41:55-04:00","",0,17
4507,"y1779",42.35815009,-71.09303052,"1779","2023-06-14T18:41:55-04:00","FULL",1,11
4508,"y1778",42.33935657,-71.08049451,"1778","2023-06-14T18:41:53-04:00","FEW_SEATS_AVAILABLE",1,16
4509,"y1772",42.34777024,-71.08818046,"1772","2023-06-14T18:41:49-04:00","FEW_SEATS_AVAILABLE",0,13
4510,"y1863",42.36324,-71.10001,"1863","2023-06-14T18:42:05-04:00","MANY_SEATS_AVAILABLE",0,17
4511,"y1851",42.33800906,-71.07890294,"1851","2023-06-14T18:42:05-04:00","MANY_SEATS_AVAILABLE",0,9
4512,"y1817",42.35818,-71.09312,"1817","2023-06-14T18:42:05-04:00","MANY_SEATS_AVAILABLE",1,10
4513,"y1786",42.34148129,-71.08323049,"1786","2023-06-14T18:41:48-04:00","MANY_SEATS_AVAILABLE",1,15
4514,"y1783",42.36343,-71.10041,"1783","2023-06-14T18:42:04-04:00","",0,17
4515,"y1779",42.35758374,-71.09281148,"1779","2023-06-14T18:42:05-04:00","FULL",1,11
4516,"y1778",42.33881361,-71.07992917,"1778","2023-06-14T18:42:05-04:00","FEW_SEATS_AVAILABLE",1,16
4517,"y1772",42.34779062,-71.08821323,"1772","2023-06-14T18:41:57-04:00","FEW_SEATS_AVAILABLE",0,13
4518,"y1863",42.36362848,-71.10075243,"1863","2023-06-14T18:42:14-04:00","MANY_SEATS_AVAILABLE",0,18
4519,"y1851",42.3387034,-71.07968527,"1851","2023-06-14T18:42:16-04:00","MANY_SEATS_AVAILABLE",0,9
4520,"y1817",42.35729113,-71.09276009,"1817","2023-06-14T18:42:15-04:00","MANY_SEATS_AVAILABLE",1,11
4521,"y1786",42.34121318,-71.08267874,"1786","2023-06-14T18:42:17-04:00","MANY_SEATS_AVAILABLE",1,15
4522,"y1783",42.36381712,-71.10113007,"1783","2023-06-14T18:42:17-04:00","",0,18
4523,"y1779",42.35665327,-71.09237847,"1779","2023-06-14T18:42:18-04:00","FULL",1,11
4524,"y1778",42.33883465,-71.07994809,"1778","2023-06-14T18:42:12-04:00","FEW_SEATS_AVAILABLE",1,16
4525,"y1772",42.34871043,-71.08859734,"1772","2023-06-14T18:42:15-04:00","FEW_SEATS_AVAILABLE",0,13
4526,"y1863",42.36373147,-71.10092711,"1863","2023-06-14T18:42:23-04:00","MANY_SEATS_AVAILABLE",0,18
4527,"y1851",42.33920687,-71.08022511,"1851","2023-06-14T18:42:23-04:00","MANY_SEATS_AVAILABLE",0,9
4528,"y1817",42.35704752,-71.09263517,"1817","2023-06-14T18:42:20-04:00","MANY_SEATS_AVAILABLE",1,11
4529,"y1786",42.34121318,-71.08267874,"1786","2023-06-14T18:42:17-04:00","MANY_SEATS_AVAILABLE",1,16
4530,"y1783",42.36383298,-71.10113059,"1783","2023-06-14T18:42:22-04:00","",0,18
4531,"y1779",42.35636339,-71.09223606,"1779","2023-06-14T18:42:21-04:00","FULL",1,11
4532,"y1778",42.33882381,-71.07993604,"1778","2023-06-14T18:42:20-04:00","FEW_SEATS_AVAILABLE",1,16
4533,"y1772",42.34930707,-71.08882414,"1772","2023-06-14T18:42:21-04:00","FEW_SEATS_AVAILABLE",0,14
4534,"y1863",42.3638504,-71.10105585,"1863","2023-06-14T18:42:33-04:00","MANY_SEATS_AVAILABLE",0,18
4535,"y1851",42.33960693,-71.08059638,"1851","2023-06-14T18:42:33-04:00","MANY_SEATS_AVAILABLE",0,9
4536,"y1817",42.35616147,-71.0922097,"1817","2023-06-14T18:42:34-04:00","MANY_SEATS_AVAILABLE",1,11
4537,"y1786",42.3409253,-71.08228618,"1786","2023-06-14T18:42:34-04:00","MANY_SEATS_AVAILABLE",1,16
4538,"y1783",42.36398284,-71.10130035,"1783","2023-06-14T18:42:33-04:00","",0,18
4539,"y1779",42.35542564,-71.0917619,"1779","2023-06-14T18:42:32-04:00","FULL",1,11
4540,"y1778",42.33775664,-71.07868524,"1778","2023-06-14T18:42:35-04:00","FEW_SEATS_AVAILABLE",1,17
4541,"y1772",42.34973812,-71.08900904,"1772","2023-06-14T18:42:33-04:00","FEW_SEATS_AVAILABLE",0,14
4542,"y1863",42.36421323,-71.10172622,"1863","2023-06-14T18:42:43-04:00","MANY_SEATS_AVAILABLE",0,18
4543,"y1851",42.33963806,-71.08066972,"1851","2023-06-14T18:42:44-04:00","MANY_SEATS_AVAILABLE",0,9
4544,"y1817",42.35558613,-71.09190395,"1817","2023-06-14T18:42:42-04:00","MANY_SEATS_AVAILABLE",1,11
4545,"y1786",42.34097827,-71.08227987,"1786","2023-06-14T18:42:42-04:00","MANY_SEATS_AVAILABLE",1,16
4546,"y1783",42.36435528,-71.10198021,"1783","2023-06-14T18:42:43-04:00","",0,18
4547,"y1779",42.35425517,-71.09120686,"1779","2023-06-14T18:42:44-04:00","FULL",1,11
4548,"y1778",42.33728572,-71.0781494,"1778","2023-06-14T18:42:42-04:00","FEW_SEATS_AVAILABLE",1,17
4549,"y1772",42.3497511,-71.08907741,"1772","2023-06-14T18:42:42-04:00","FEW_SEATS_AVAILABLE",0,14
4550,"y1863",42.36445007,-71.10216237,"1863","2023-06-14T18:42:55-04:00","MANY_SEATS_AVAILABLE",0,18
4551,"y1851",42.34016863,-71.0812801,"1851","2023-06-14T18:42:56-04:00","MANY_SEATS_AVAILABLE",0,9
4552,"y1817",42.35442223,-71.09127242,"1817","2023-06-14T18:42:56-04:00","MANY_SEATS_AVAILABLE",1,11
4553,"y1786",42.34097827,-71.08227987,"1786","2023-06-14T18:42:42-04:00","MANY_SEATS_AVAILABLE",1,16
4554,"y1783",42.36450495,-71.10235836,"1783","2023-06-14T18:42:55-04:00","",0,18
4555,"y1779",42.35307195,-71.09059185,"1779","2023-06-14T18:42:55-04:00","FULL",1,11
4556,"y1778",42.33681079,-71.07758391,"1778","2023-06-14T18:42:55-04:00","FEW_SEATS_AVAILABLE",1,17
4557,"y1772",42.3497511,-71.08907741,"1772","2023-06-14T18:42:42-04:00","FEW_SEATS_AVAILABLE",0,14
4558,"y1863",42.36442486,-71.10222149,"1863","2023-06-14T18:43:04-04:00","MANY_SEATS_AVAILABLE",0,18
4559,"y1851",42.34023214,-71.08131418,"1851","2023-06-14T18:42:59-04:00","MANY_SEATS_AVAILABLE",0,10
4560,"y1817",42.35381204,-71.09094949,"1817","2023-06-14T18:43:03-04:00","MANY_SEATS_AVAILABLE",1,11
4561,"y1786",42.34097827,-71.08227987,"1786","2023-06-14T18:42:42-04:00","MANY_SEATS_AVAILABLE",1,16
4562,"y1783",42.36451686,-71.10235381,"1783","2023-06-14T18:42:57-04:00","",0,18
4563,"y1779",42.35218904,-71.09015902,"1779","2023-06-14T18:43:05-04:00","FULL",1,11
4564,"y1778",42.33661277,-71.07723313,"1778","2023-06-14T18:43:05-04:00","FEW_SEATS_AVAILABLE",1,17
4565,"y1772",42.3497511,-71.08907741,"1772","2023-06-14T18:42:42-04:00","FEW_SEATS_AVAILABLE",0,14
4566,"y1877",42.33061486,-71.08314464,"1877","2023-06-14T18:43:16-04:00","MANY_SEATS_AVAILABLE",0,2
4567,"y1863",42.36440073,-71.10222475,"1863","2023-06-14T18:43:16-04:00","MANY_SEATS_AVAILABLE",0,18
4568,"y1851",42.34027564,-71.08142221,"1851","2023-06-14T18:43:16-04:00","MANY_SEATS_AVAILABLE",0,10
4569,"y1817",42.35267047,-71.09045145,"1817","2023-06-14T18:43:15-04:00","MANY_SEATS_AVAILABLE",1,11
4570,"y1786",42.34097827,-71.08227987,"1786","2023-06-14T18:42:42-04:00","MANY_SEATS_AVAILABLE",1,16
4571,"y1783",42.36455239,-71.10238177,"1783","2023-06-14T18:43:14-04:00","",0,18
4572,"y1779",42.35157016,-71.08984369,"1779","2023-06-14T18:43:13-04:00","FULL",1,11
4573,"y1778",42.3365799,-71.07721851,"1778","2023-06-14T18:43:15-04:00","FEW_SEATS_AVAILABLE",1,17
4574,"y1772",42.34981285,-71.08909511,"1772","2023-06-14T18:43:12-04:00","FEW_SEATS_AVAILABLE",0,14
4575,"y1877",42.33104361,-71.08276053,"1877","2023-06-14T18:43:25-04:00","MANY_SEATS_AVAILABLE",0,2
4576,"y1863",42.36440073,-71.10222475,"1863","2023-06-14T18:43:16-04:00","MANY_SEATS_AVAILABLE",0,18
4577,"y1851",42.34027564,-71.08142221,"1851","2023-06-14T18:43:16-04:00","MANY_SEATS_AVAILABLE",0,10
4578,"y1817",42.35194493,-71.09008903,"1817","2023-06-14T18:43:25-04:00","MANY_SEATS_AVAILABLE",1,11
4579,"y1786",42.34097827,-71.08227987,"1786","2023-06-14T18:42:42-04:00","MANY_SEATS_AVAILABLE",1,16
4580,"y1783",42.36455239,-71.10238177,"1783","2023-06-14T18:43:14-04:00","",0,18
4581,"y1779",42.35096559,-71.08969701,"1779","2023-06-14T18:43:22-04:00","FULL",1,11
4582,"y1778",42.3365799,-71.07721851,"1778","2023-06-14T18:43:15-04:00","FEW_SEATS_AVAILABLE",1,17
4583,"y1772",42.35038437,-71.08932888,"1772","2023-06-14T18:43:24-04:00","FEW_SEATS_AVAILABLE",0,14
4584,"y1877",42.33153545,-71.08224617,"1877","2023-06-14T18:43:34-04:00","MANY_SEATS_AVAILABLE",0,2
4585,"y1863",42.36441747,-71.10225014,"1863","2023-06-14T18:43:31-04:00","MANY_SEATS_AVAILABLE",0,18
4586,"y1851",42.34027564,-71.08142221,"1851","2023-06-14T18:43:16-04:00","MANY_SEATS_AVAILABLE",0,10
4587,"y1817",42.35101619,-71.08966423,"1817","2023-06-14T18:43:35-04:00","MANY_SEATS_AVAILABLE",1,11
4588,"y1786",42.34102,-71.08231,"1786","2023-06-14T18:43:29-04:00","MANY_SEATS_AVAILABLE",1,16
4589,"y1783",42.36456521,-71.10239758,"1783","2023-06-14T18:43:29-04:00","",0,18
4590,"y1779",42.35017419,-71.08925051,"1779","2023-06-14T18:43:35-04:00","FULL",1,11
4591,"y1778",42.3365799,-71.07721851,"1778","2023-06-14T18:43:15-04:00","FEW_SEATS_AVAILABLE",1,17
4592,"y1772",42.35053605,-71.08934251,"1772","2023-06-14T18:43:34-04:00","FEW_SEATS_AVAILABLE",0,14
4593,"y1877",42.33166061,-71.08194508,"1877","2023-06-14T18:43:48-04:00","MANY_SEATS_AVAILABLE",0,3
4594,"y1863",42.36458057,-71.10245867,"1863","2023-06-14T18:43:48-04:00","MANY_SEATS_AVAILABLE",0,18
4595,"y1851",42.34037801,-71.08162386,"1851","2023-06-14T18:43:48-04:00","MANY_SEATS_AVAILABLE",0,10
4596,"y1817",42.35044346,-71.08941936,"1817","2023-06-14T18:43:44-04:00","MANY_SEATS_AVAILABLE",1,11
4597,"y1786",42.34097868,-71.08226119,"1786","2023-06-14T18:43:45-04:00","MANY_SEATS_AVAILABLE",1,16
4598,"y1783",42.36470257,-71.10260501,"1783","2023-06-14T18:43:43-04:00","",0,18
4599,"y1779",42.34975461,-71.08898989,"1779","2023-06-14T18:43:47-04:00","FULL",1,11
4600,"y1778",42.3365799,-71.07721851,"1778","2023-06-14T18:43:15-04:00","FEW_SEATS_AVAILABLE",1,17
4601,"y1772",42.35057048,-71.08938805,"1772","2023-06-14T18:43:47-04:00","FEW_SEATS_AVAILABLE",0,14
4602,"y1877",42.33160695,-71.08200022,"1877","2023-06-14T18:44:00-04:00","MANY_SEATS_AVAILABLE",0,3
4603,"y1863",42.36458057,-71.10245867,"1863","2023-06-14T18:43:48-04:00","MANY_SEATS_AVAILABLE",0,18
4604,"y1851",42.34084839,-71.08212837,"1851","2023-06-14T18:43:57-04:00","MANY_SEATS_AVAILABLE",0,10
4605,"y1817",42.3496874,-71.08898663,"1817","2023-06-14T18:44:01-04:00","MANY_SEATS_AVAILABLE",1,11
4606,"y1786",42.34097254,-71.08222617,"1786","2023-06-14T18:43:57-04:00","MANY_SEATS_AVAILABLE",1,16
4607,"y1783",42.36470963,-71.10271587,"1783","2023-06-14T18:43:55-04:00","",0,18
4608,"y1779",42.34977787,-71.08892731,"1779","2023-06-14T18:44:00-04:00","FULL",1,11
4609,"y1778",42.33659,-71.07721,"1778","2023-06-14T18:43:51-04:00","FEW_SEATS_AVAILABLE",1,17
4610,"y1772",42.35180993,-71.09006138,"1772","2023-06-14T18:44:00-04:00","FEW_SEATS_AVAILABLE",0,14
4611,"y1877",42.33198362,-71.08162901,"1877","2023-06-14T18:44:09-04:00","MANY_SEATS_AVAILABLE",0,3
4612,"y1863",42.36482229,-71.10273336,"1863","2023-06-14T18:44:09-04:00","MANY_SEATS_AVAILABLE",0,18
4613,"y1851",42.34147476,-71.08300502,"1851","2023-06-14T18:44:09-04:00","MANY_SEATS_AVAILABLE",0,10
4614,"y1817",42.34941,-71.08877,"1817","2023-06-14T18:44:05-04:00","MANY_SEATS_AVAILABLE",1,11
4615,"y1786",42.34034624,-71.0814906,"1786","2023-06-14T18:44:08-04:00","MANY_SEATS_AVAILABLE",1,16
4616,"y1783",42.36488567,-71.1030979,"1783","2023-06-14T18:44:06-04:00","",0,18
4617,"y1779",42.34949698,-71.0887995,"1779","2023-06-14T18:44:09-04:00","FULL",1,11
4618,"y1778",42.33659,-71.07721,"1778","2023-06-14T18:43:51-04:00","FEW_SEATS_AVAILABLE",1,17
4619,"y1772",42.35285829,-71.09056561,"1772","2023-06-14T18:44:08-04:00","FEW_SEATS_AVAILABLE",0,15
4620,"y1877",42.33279994,-71.08095001,"1877","2023-06-14T18:44:21-04:00","MANY_SEATS_AVAILABLE",0,3
4621,"y1863",42.36509556,-71.10326375,"1863","2023-06-14T18:44:19-04:00","MANY_SEATS_AVAILABLE",0,18
4622,"y1851",42.34155798,-71.08312822,"1851","2023-06-14T18:44:20-04:00","MANY_SEATS_AVAILABLE",0,10
4623,"y1817",42.34884073,-71.08874524,"1817","2023-06-14T18:44:19-04:00","MANY_SEATS_AVAILABLE",1,12
4624,"y1786",42.33950098,-71.08057029,"1786","2023-06-14T18:44:22-04:00","MANY_SEATS_AVAILABLE",1,16
4625,"y1783",42.36522424,-71.10348989,"1783","2023-06-14T18:44:19-04:00","",0,18
4626,"y1779",42.34895452,-71.08867306,"1779","2023-06-14T18:44:21-04:00","FULL",1,12
4627,"y1778",42.33647732,-71.07705602,"1778","2023-06-14T18:44:16-04:00","FEW_SEATS_AVAILABLE",1,17
4628,"y1772",42.35462766,-71.09134935,"1772","2023-06-14T18:44:20-04:00","FEW_SEATS_AVAILABLE",0,15
4629,"y1877",42.33248943,-71.08038033,"1877","2023-06-14T18:44:30-04:00","MANY_SEATS_AVAILABLE",0,4
4630,"y1863",42.36511659,-71.10336417,"1863","2023-06-14T18:44:29-04:00","MANY_SEATS_AVAILABLE",0,18
4631,"y1851",42.34157922,-71.08312563,"1851","2023-06-14T18:44:28-04:00","MANY_SEATS_AVAILABLE",0,10
4632,"y1817",42.34890107,-71.08870441,"1817","2023-06-14T18:44:29-04:00","MANY_SEATS_AVAILABLE",1,12
4633,"y1786",42.33947,-71.08057,"1786","2023-06-14T18:44:29-04:00","MANY_SEATS_AVAILABLE",1,16
4634,"y1783",42.36516691,-71.10349628,"1783","2023-06-14T18:44:24-04:00","",0,18
4635,"y1779",42.3489637,-71.0886616,"1779","2023-06-14T18:44:29-04:00","FULL",1,12
4636,"y1778",42.33620595,-71.07673647,"1778","2023-06-14T18:44:28-04:00","FEW_SEATS_AVAILABLE",1,17
4637,"y1772",42.3559213,-71.09199575,"1772","2023-06-14T18:44:29-04:00","FEW_SEATS_AVAILABLE",0,15
4638,"y1877",42.33231727,-71.08005138,"1877","2023-06-14T18:44:33-04:00","MANY_SEATS_AVAILABLE",0,4
4639,"y1863",42.36515781,-71.10337271,"1863","2023-06-14T18:44:34-04:00","MANY_SEATS_AVAILABLE",0,18
4640,"y1851",42.34157922,-71.08312563,"1851","2023-06-14T18:44:28-04:00","MANY_SEATS_AVAILABLE",0,10
4641,"y1817",42.3489647,-71.08859261,"1817","2023-06-14T18:44:32-04:00","MANY_SEATS_AVAILABLE",1,12
4642,"y1786",42.33947,-71.08057,"1786","2023-06-14T18:44:29-04:00","MANY_SEATS_AVAILABLE",1,16
4643,"y1783",42.36505518,-71.10351088,"1783","2023-06-14T18:44:33-04:00","",0,18
4644,"y1779",42.34897535,-71.08867112,"1779","2023-06-14T18:44:32-04:00","FULL",1,12
4645,"y1778",42.33621714,-71.07676778,"1778","2023-06-14T18:44:32-04:00","FEW_SEATS_AVAILABLE",1,17
4646,"y1772",42.35625529,-71.09210609,"1772","2023-06-14T18:44:32-04:00","FEW_SEATS_AVAILABLE",0,15
4647,"y1877",42.33206734,-71.07952339,"1877","2023-06-14T18:44:45-04:00","MANY_SEATS_AVAILABLE",0,4
4648,"y1863",42.36515781,-71.10337271,"1863","2023-06-14T18:44:34-04:00","MANY_SEATS_AVAILABLE",0,18
4649,"y1851",42.34162774,-71.08317087,"1851","2023-06-14T18:44:46-04:00","MANY_SEATS_AVAILABLE",0,10
4650,"y1817",42.3489647,-71.08859261,"1817","2023-06-14T18:44:32-04:00","MANY_SEATS_AVAILABLE",1,12
4651,"y1786",42.33948043,-71.0805943,"1786","2023-06-14T18:44:38-04:00","MANY_SEATS_AVAILABLE",1,16
4652,"y1783",42.36529,-71.1034,"1783","2023-06-14T18:44:38-04:00","",0,18
4653,"y1779",42.34897535,-71.08867112,"1779","2023-06-14T18:44:32-04:00","FULL",1,12
4654,"y1778",42.33607461,-71.07668595,"1778","2023-06-14T18:44:47-04:00","FEW_SEATS_AVAILABLE",1,17
4655,"y1772",42.35685035,-71.09244799,"1772","2023-06-14T18:44:48-04:00","FEW_SEATS_AVAILABLE",0,15
4656,"y1877",42.3320465,-71.07950664,"1877","2023-06-14T18:44:58-04:00","MANY_SEATS_AVAILABLE",0,4
4657,"y1863",42.36521,-71.10327,"1863","2023-06-14T18:44:45-04:00","MANY_SEATS_AVAILABLE",0,18
4658,"y1851",42.34166628,-71.08321522,"1851","2023-06-14T18:45:00-04:00","MANY_SEATS_AVAILABLE",0,10
4659,"y1817",42.3489647,-71.08859261,"1817","2023-06-14T18:44:32-04:00","MANY_SEATS_AVAILABLE",1,12
4660,"y1786",42.33948043,-71.0805943,"1786","2023-06-14T18:44:38-04:00","MANY_SEATS_AVAILABLE",1,16
4661,"y1783",42.36528481,-71.10365848,"1783","2023-06-14T18:45:01-04:00","",0,18
4662,"y1779",42.34898,-71.08866,"1779","2023-06-14T18:44:44-04:00","FULL",1,12
4663,"y1778",42.33496486,-71.07532269,"1778","2023-06-14T18:45:01-04:00","FEW_SEATS_AVAILABLE",1,18
